from_code,from_lat,from_lng,from_name,name,number,rescheduled_date,rescheduled_time,time_diff,to_code,to_lat,to_lng,to_name
SRC,22.5749512,88.2706699,SANTRAGACHI JN,SRC-JBP SF SPL,02192,09-08-2018,22:40,02:00,JBP,23.1608938,79.9497702,JABALPUR
SRC,22.5749512,88.2706699,SANTRAGACHI JN,SRC-MAS SPECIAL FARE,06057,10-08-2018,02:50,03:00,MAS,13.081674,80.2755685,CHENNAI CENTRAL
ABKP,23.1226343,83.1981886,AMBIKAPUR,ABKP-JBP EXP,11266,09-08-2018,07:15,01:00,JBP,23.1608938,79.9497702,JABALPUR
AMH,26.0,83.0,AZAMGARH,KAIFIAT EXP,12225,09-08-2018,16:55,00:30,DLI,37.3690819,97.36011,DELHI
NDLS,39.0317139,-90.2612233,NEW DELHI,NDLS-BBS DURONTO,12282,09-08-2018,14:25,01:30,BBS,20.2665668,85.8437586,BHUBANESWAR
HWH,22.5882216,88.323139,HOWRAH JN,VIBHUTI EXPRESS,12333,09-08-2018,22:30,02:30,ALY,25.4394887,81.8498592,ALLAHABAD CITY
HWH,22.5882216,88.323139,HOWRAH JN,KUMBHA EXPRESS,12369,09-08-2018,15:00,02:00,HW,29.9384473,78.1452985,HARIDWAR JN
JSM,26.9116615,70.9124888,JAISALMER,JSM HWH SF EXPRESS,12372,09-08-2018,02:30,01:20,HWH,22.5882216,88.323139,HOWRAH JN
IPR,26.2577,88.1903,ISLAMPUR,MAGADH EXPRESS,12401,09-08-2018,17:30,01:20,NDLS,39.0317139,-90.2612233,NEW DELHI
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,NANDAN KANAN S/F (ADRA),12816,09-08-2018,08:45,02:15,PURI,19.8150134,85.8351734912,PURI
ADI,23.0216238,72.5797068,AHMEDABAD JN,ADI -HOWRAH EXPRESS,12833,09-08-2018,01:15,01:00,HWH,22.5882216,88.323139,HOWRAH JN
DNR,25.6358901,85.0474045,DANAPUR,JAN SADHARAN EXP,13257,09-08-2018,17:30,01:45,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,JAN SADHARAN EXP,13258,09-08-2018,15:30,02:00,DNR,25.6358901,85.0474045,DANAPUR
CNB,26.4547354,80.3506961,KANPUR CENTRAL,KANPUR INTERCIT,14124,09-08-2018,19:05,01:30,PBH,29.9916021,76.8747281,PARTAPGARH JN
BE,28.3523609,79.4096542,BAREILLY,BE -NBVJ EXP.,14311,09-08-2018,07:30,01:30,BHUJ,23.2472446,69.668339,BHUJ
BJU,25.4676424,85.9904136,BARAUNI JN,MFP-UMB EXPRESS,14523,09-08-2018,06:00,01:00,UMB,30.3843674,76.770421,AMBALA CANT JN
GKP,26.75845,83.3752175,GORAKHPUR,GKP KKKEXPRESS,15052,09-08-2018,12:10,02:00,KOAA,22.5677459,88.3476023,KOLKATA
GKP,26.75845,83.3752175,GORAKHPUR,GKP-PNVL EXP,15065,09-08-2018,07:00,01:30,PNVL,18.9898853,73.1217843,PANVEL
CPR,25.7784105,84.7514507,CHHAPRA,CPR DURG SARNATH EXPRESS,15159,09-08-2018,07:40,00:30,DURG,21.2009417,81.3943241839,DURG
BLGT,25.26208045,88.7961748567,BALURGHAT,BLGT - SGUJ INTERCITY EXP,15463,09-08-2018,13:15,02:00,SGUJ,26.7164127,88.4309916,SILIGURI JN
PNBE,25.6093239,85.1235252,PATNA JN,JYG-PNBE-JYG INTERCITY,15550,09-08-2018,17:30,02:00,JYG,26.5881,86.1399,JAYNAGAR
KIR,25.5433817,87.5690417,KATIHAR JN,CHAMPARAN HUMSAFAR EXP,15705,09-08-2018,11:00,05:20,DLI,37.3690819,97.36011,DELHI
CPR,25.7784105,84.7514507,CHHAPRA,CPR-TATA EXP,18182,09-08-2018,13:45,01:10,TATA,22.8015194,86.2029579,TATANAGAR JN
FBD,27.5,79.5,FARRUKHABAD,CPA-CPR EXP,18192,09-08-2018,16:35,03:00,CPR,25.7784105,84.7514507,CHHAPRA
MURI,47.2756613,8.3377829,MURI,JAT MURI SBP EXPRESS,18310,09-08-2018,14:10,06:00,SBP,21.4,83.883333,SAMBALPUR
MFP,26.1182898,85.3857888,MUZAFFARPUR JN,AVADH EXPRESS,19040,09-08-2018,07:00,01:00,BDTS,19.0623832,72.8428252,BANDRA TERMINUS
BGP,25.2494829,86.9828131,BHAGALPUR,BGP-ANVT GARIB RATH,22405,09-08-2018,18:00,04:30,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
LTT,19.069143,72.8922731,LOKMANYATILAK,LTT-PURI S/F WEEKLY,22865,09-08-2018,04:00,03:45,PURI,19.8150134,85.8351734912,PURI
BJU,25.4676424,85.9904136,BARAUNI JN,BJU - SHC EXPRESS,23226,09-08-2018,12:15,01:40,SHC,26.0,86.75,SAHARSA JN
STA,24.5,81.0,SATNA,STA-MKP PASSENGER,51763,09-08-2018,08:45,03:00,MKP,26.4125282,87.1270854,MANIKPUR JN
DNR,25.6358901,85.0474045,DANAPUR,DNR-TIA PASSENGER,53232,09-08-2018,09:30,00:55,TIA,24.3190189,85.5277488,TILAYA
GAYA,24.7964355,85.0079563,GAYA JN,GAYA-JAMALPUR PASSANGER,53616,09-08-2018,15:30,00:30,JMP,28.9617956,75.9568209,JAMALPUR JN
GAYA,24.7964355,85.0079563,GAYA JN,GAYA-JAJ  PASS,53624,09-08-2018,06:25,01:20,JAJ,24.7697902,86.3775631,JHAJHA
BSB,25.3356491,83.0076292,VARANASI JN,BSB-LKO PASS,54255,09-08-2018,07:30,01:30,LKO,26.8381,80.9346001,LUCKNOW
PRG,25.4689167,81.8677005,PRAYAG,PRG-BE PASS.,54371,09-08-2018,05:00,01:00,FD,26.75,82.0,FAIZABAD JN
GKP,26.75845,83.3752175,GORAKHPUR,GKP-CPR PASSANGER,55020,09-08-2018,10:00,01:30,CPR,25.7784105,84.7514507,CHHAPRA
MUV,25.3001107,82.9648751,MANDUADIH,MUV-BTT PASSENGER,55122,09-08-2018,07:20,00:50,BTT,26.3815594,83.9333475,BHATNI JN
CPR,25.7784105,84.7514507,CHHAPRA,CPR-BSB PASSENGER,55131,09-08-2018,08:00,00:30,BCY,25.3346395,83.0145644,VARANASI CITY
BUI,25.833333,84.166667,BALLIA,BUI - BCY  PASSENGER,55133,09-08-2018,09:45,04:00,BCY,25.3346395,83.0145644,VARANASI CITY
AMH,26.0,83.0,AZAMGARH,AMH-MUV PASSENGER,55135,09-08-2018,07:30,02:30,BCY,25.3346395,83.0145644,VARANASI CITY
CI,25.785905,84.7458351,CHHAPRA KACHERI,CI-THE PASSENGER,55184,09-08-2018,16:10,02:00,THE,16.8727496,96.185982,THAWE JN
BJU,25.4676424,85.9904136,BARAUNI JN,BJU-KIR PASSENGER,55222,09-08-2018,10:00,06:35,KIR,25.5433817,87.5690417,KATIHAR JN
KIR,25.5433817,87.5690417,KATIHAR JN,KIR-DBG PASS,55223,09-08-2018,16:00,03:45,DBG,26.1569653,85.8995119,DARBHANGA JN
DKGN,26.6806176,92.7628423,DEKARGAON,DKGN-RNY PASSENGER,55862,09-08-2018,09:15,02:00,RNY,26.4467608,91.60698,RANGIYA JN
RNY,26.4467608,91.60698,RANGIYA JN,RNY - MZS PASSENGER,55895,09-08-2018,10:30,02:15,MZS,27.82919,95.2193856,MURKEONGSELEK
BJP,16.8269911,75.7175387,BIJAPUR,BJP-SUR PASS,57133,09-08-2018,12:50,00:25,RC,16.083333,77.166667,RAICHUR
HSR,29.168807,75.7461103,HISAR,HSR-JP PASS.,59722,09-08-2018,15:10,01:05,JP,26.916194,75.820349,JAIPUR
DOS,24.90776,84.1901412,DEHRI ON SONE,DOS-GAYA MEMU,63290,09-08-2018,16:15,01:15,GAYA,24.7964355,85.0079563,GAYA JN
GKP,26.75845,83.3752175,GORAKHPUR,GKP-BNY-DMU,75005,09-08-2018,19:45,02:00,GD,27.25,82.0,GONDA JN
PURI,19.8150134,85.8351734912,PURI,PURI-LTT WEEKLY EXP.,12146,08-08-2018,01:30,04:05,LTT,19.069143,72.8922731,LOKMANYATILAK
PNBE,25.6093239,85.1235252,PATNA JN,PNBE-ERS EXPRES,16360,07-08-2018,17:30,01:00,ERS,9.9870993,76.3431013546,ERNAKULAM JN
PURI,19.8150134,85.8351734912,PURI,PUR-HBJ SPL TRAIN,01662,08-08-2018,13:30,02:15,HBJ,24.385837,91.4126358,HABIBGANJ
ATT,57.06427305,24.2699440086,ATARI,ATT-JBP BI-WEEKLY SPL,01708,08-08-2018,15:50,01:05,JBP,23.1608938,79.9497702,JABALPUR
JBP,23.1608938,79.9497702,JABALPUR,JBP-SRC SF SPL,02191,08-08-2018,22:10,02:00,SRC,22.5749512,88.2706699,SANTRAGACHI JN
GKP,26.75845,83.3752175,GORAKHPUR,GKP-DGHR SPL,05010,08-08-2018,23:30,03:30,DGHR,24.4904945,86.6977106,DEOGHAR
GKP,26.75845,83.3752175,GORAKHPUR,KUSHINAGAR EXP,11016,08-08-2018,20:00,01:00,LTT,19.069143,72.8922731,LOKMANYATILAK
JBP,23.1608938,79.9497702,JABALPUR,SHAKTIPUNJ EXP,11447,09-08-2018,00:50,01:00,HWH,22.5882216,88.323139,HOWRAH JN
JAT,32.7060401,74.8799925,JAMMU TAWI,ARCHNA EXPRESS,12356,08-08-2018,21:15,01:05,RJPB,12.9466371,77.6174963,RAJENDRANAGAR T
TVC,8.4869485,76.9525968,THIRUVANANTHAPURAM CENTRAL,RAPTISAGAR EXP,12512,08-08-2018,07:00,00:45,GKP,26.75845,83.3752175,GORAKHPUR
NDLS,39.0317139,-90.2612233,NEW DELHI,NDLS-NJP BI-WEEKLY EXP.,12524,09-08-2018,03:50,12:45,NJP,26.6838881,88.4460283619,NEW JALPAIGURI
GKP,26.75845,83.3752175,GORAKHPUR,GKP-LTT-SUPER-FAST,12541,08-08-2018,22:50,01:00,LTT,19.069143,72.8922731,LOKMANYATILAK
CSMT,19.0543469,72.8703314308,C SHIVAJI MAHARAJ T,CSMT-GKP -WEEKLY JANSAD,12598,08-08-2018,16:40,02:20,GKP,26.75845,83.3752175,GORAKHPUR
ASR,31.6343083,74.8736788,AMRITSAR JN,ASR HWH MAIL,13006,08-08-2018,22:30,03:50,HWH,22.5882216,88.323139,HOWRAH JN
KOTA,25.1737019,75.8574194,KOTA JN,KOTA - PNBE EXPRESS,13240,08-08-2018,20:40,02:30,PNBE,25.6093239,85.1235252,PATNA JN
RXL,26.9833256,84.8523069,RAXAUL JN,SADBHAWNA EXP,14007,09-08-2018,01:55,02:00,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
JYG,26.5881,86.1399,JAYNAGAR,SHAHEED EXPRESS,14673,09-08-2018,08:15,25:00,ASR,31.6343083,74.8736788,AMRITSAR JN
FBD,27.5,79.5,FARRUKHABAD,CPA-CPR EXP,18192,08-08-2018,15:35,02:00,CPR,25.7784105,84.7514507,CHHAPRA
DBG,26.1569653,85.8995119,DARBHANGA JN,SABARMATI EXP,19166,08-08-2018,09:15,04:40,ADI,23.0216238,72.5797068,AHMEDABAD JN
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,ANVT-BGP GARIB RATH,22406,08-08-2018,19:00,02:05,BGP,25.2494829,86.9828131,BHAGALPUR
MTJ,27.4955539,77.6855554,MATHURA JN,MATHURA - CHHAPRA EXP,22532,09-08-2018,06:05,06:15,CPR,25.7784105,84.7514507,CHHAPRA
ABKP,23.1226343,83.1981886,AMBIKAPUR,ABKP-JBP EXP,11266,10-08-2018,07:15,01:00,JBP,23.1608938,79.9497702,JABALPUR
CNB,26.4547354,80.3506961,KANPUR CENTRAL,UDHYOGKARMI EXP,12944,10-08-2018,12:00,04:00,BL,20.5,73.083333,VALSAD
BAKA,43.0915617,-1.36957934564,BANKA,BAKA- RJPB(T) INTERCITY,13241,10-08-2018,08:30,00:55,RJPB,12.9466371,77.6174963,RAJENDRANAGAR T
BE,28.3523609,79.4096542,BAREILLY,BE - NBVJ EXP.,14321,10-08-2018,12:00,06:00,BHUJ,23.2472446,69.668339,BHUJ
PRNC,25.7953701,87.4751814,PURNIA COURT,PRNC-HTE KOSHI EXP,18625,10-08-2018,03:00,01:00,HTE,23.2991479,85.3234589,HATIA
HBJ,24.385837,91.4126358,HABIBGANJ,HBJ-JBP INTERCITY S.F,22187,10-08-2018,05:55,00:45,JBP,23.1608938,79.9497702,JABALPUR
KLK,30.8366771,76.9369298,KALKA,KLK-SML SHIVALIK DELUXE,52451,10-08-2018,07:05,01:45,SML,31.1041526,77.1709729,SIMLA
KLK,30.8366771,76.9369298,KALKA,KLK-SML MAIL,52453,10-08-2018,07:25,01:25,SML,31.1041526,77.1709729,SIMLA
PRG,25.4689167,81.8677005,PRAYAG,PRG-BE PASS.,54371,10-08-2018,08:00,04:00,FD,26.75,82.0,FAIZABAD JN
PRG,25.4689167,81.8677005,PRAYAG,PRG-FD PASSENGER,54373,10-08-2018,08:30,00:45,FD,26.75,82.0,FAIZABAD JN
MUV,25.3001107,82.9648751,MANDUADIH,MUV-BTT PASSENGER,55122,10-08-2018,07:00,00:30,BTT,26.3815594,83.9333475,BHATNI JN
SRE,29.9637438,77.5427464,SAHARANPUR,SRE-MB MEMU,64566,10-08-2018,06:00,01:40,MB,28.8334982,78.7732864,MORADABAD
BZA,16.5087586,80.6185102,VIJAYAWADA JN,BZA-BDCR PASS,67245,10-08-2018,10:00,02:00,BDCR,17.6688019,80.8940083,BHADRACHALAM RD
BDCR,17.6688019,80.8940083,BHADRACHALAM RD,BZA PASS,67246,10-08-2018,15:45,02:00,BZA,16.5087586,80.6185102,VIJAYAWADA JN
KLK,30.8366771,76.9369298,KALKA,KLK-SML RMC,72451,10-08-2018,06:45,01:45,SML,31.1041526,77.1709729,SIMLA
BJU,25.4676424,85.9904136,BARAUNI JN,GWL BJU MAIL,11123,07-08-2018,20:45,02:00,GWL,26.2037247,78.1573628,GWALIOR JN.
GKP,26.75845,83.3752175,GORAKHPUR,KUSHINAGAR EXP,11016,08-08-2018,20:00,01:00,LTT,19.069143,72.8922731,LOKMANYATILAK
JBP,23.1608938,79.9497702,JABALPUR,SHAKTIPUNJ EXP,11447,09-08-2018,00:50,01:00,HWH,22.5882216,88.323139,HOWRAH JN
JAT,32.7060401,74.8799925,JAMMU TAWI,ARCHNA EXPRESS,12356,08-08-2018,21:15,01:05,RJPB,12.9466371,77.6174963,RAJENDRANAGAR T
TVC,8.4869485,76.9525968,THIRUVANANTHAPURAM CENTRAL,RAPTISAGAR EXP,12512,08-08-2018,07:00,00:45,GKP,26.75845,83.3752175,GORAKHPUR
NDLS,39.0317139,-90.2612233,NEW DELHI,NDLS-NJP BI-WEEKLY EXP.,12524,09-08-2018,03:50,12:45,NJP,26.6838881,88.4460283619,NEW JALPAIGURI
GKP,26.75845,83.3752175,GORAKHPUR,GKP-LTT-SUPER-FAST,12541,08-08-2018,22:50,01:00,LTT,19.069143,72.8922731,LOKMANYATILAK
ASR,31.6343083,74.8736788,AMRITSAR JN,ASR HWH MAIL,13006,08-08-2018,22:30,03:50,HWH,22.5882216,88.323139,HOWRAH JN
RXL,26.9833256,84.8523069,RAXAUL JN,SADBHAWNA EXP,14007,09-08-2018,01:55,02:00,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
JYG,26.5881,86.1399,JAYNAGAR,SHAHEED EXPRESS,14673,09-08-2018,08:15,25:00,ASR,31.6343083,74.8736788,AMRITSAR JN
DBG,26.1569653,85.8995119,DARBHANGA JN,SABARMATI EXP,19166,08-08-2018,09:15,04:40,ADI,23.0216238,72.5797068,AHMEDABAD JN
MTJ,27.4955539,77.6855554,MATHURA JN,MATHURA - CHHAPRA EXP,22532,09-08-2018,06:05,06:15,CPR,25.7784105,84.7514507,CHHAPRA
SRC,22.5749512,88.2706699,SANTRAGACHI JN,SRC-JBP SF SPL,02192,09-08-2018,22:40,02:00,JBP,23.1608938,79.9497702,JABALPUR
GKP,26.75845,83.3752175,GORAKHPUR,GKP-DGHR SPL,05010,10-08-2018,01:00,05:00,DGHR,24.4904945,86.6977106,DEOGHAR
SRC,22.5749512,88.2706699,SANTRAGACHI JN,SRC-MAS SPECIAL FARE,06057,10-08-2018,02:50,03:00,MAS,13.081674,80.2755685,CHENNAI CENTRAL
AMH,26.0,83.0,AZAMGARH,KAIFIAT EXP,12225,09-08-2018,17:40,01:15,DLI,37.3690819,97.36011,DELHI
NDLS,39.0317139,-90.2612233,NEW DELHI,SDAH DURONTO EXP,12260,09-08-2018,21:00,01:20,SDAH,22.5679661,88.3711047,SEALDAH
NDLS,39.0317139,-90.2612233,NEW DELHI,NDLS-BBS DURONTO,12282,09-08-2018,14:25,01:30,BBS,20.2665668,85.8437586,BHUBANESWAR
HWH,22.5882216,88.323139,HOWRAH JN,VIBHUTI EXPRESS,12333,09-08-2018,22:30,02:30,ALY,25.4394887,81.8498592,ALLAHABAD CITY
HWH,22.5882216,88.323139,HOWRAH JN,KUMBHA EXPRESS,12369,09-08-2018,15:00,02:00,HW,29.9384473,78.1452985,HARIDWAR JN
JSM,26.9116615,70.9124888,JAISALMER,JSM HWH SF EXPRESS,12372,09-08-2018,02:30,01:20,HWH,22.5882216,88.323139,HOWRAH JN
IPR,26.2577,88.1903,ISLAMPUR,MAGADH EXPRESS,12401,09-08-2018,17:30,01:20,NDLS,39.0317139,-90.2612233,NEW DELHI
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,NANDAN KANAN S/F (ADRA),12816,09-08-2018,08:45,02:15,PURI,19.8150134,85.8351734912,PURI
ADI,23.0216238,72.5797068,AHMEDABAD JN,ADI -HOWRAH EXPRESS,12833,09-08-2018,01:15,01:00,HWH,22.5882216,88.323139,HOWRAH JN
RXL,26.9833256,84.8523069,RAXAUL JN,RXL HWH EXPRESS,13044,09-08-2018,21:30,01:00,HWH,22.5882216,88.323139,HOWRAH JN
DNR,25.6358901,85.0474045,DANAPUR,JAN SADHARAN EXP,13257,09-08-2018,17:30,01:45,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,JAN SADHARAN EXP,13258,09-08-2018,15:30,02:00,DNR,25.6358901,85.0474045,DANAPUR
RXL,26.9833256,84.8523069,RAXAUL JN,SADBHAWANA EXP.,14017,10-08-2018,03:25,03:30,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
BE,28.3523609,79.4096542,BAREILLY,BE -NBVJ EXP.,14311,09-08-2018,07:30,01:30,BHUJ,23.2472446,69.668339,BHUJ
BJU,25.4676424,85.9904136,BARAUNI JN,MFP-UMB EXPRESS,14523,09-08-2018,06:00,01:00,UMB,30.3843674,76.770421,AMBALA CANT JN
GKP,26.75845,83.3752175,GORAKHPUR,GKP KKKEXPRESS,15052,09-08-2018,12:10,02:00,KOAA,22.5677459,88.3476023,KOLKATA
GKP,26.75845,83.3752175,GORAKHPUR,GKP-PNVL EXP,15065,09-08-2018,07:00,01:30,PNVL,18.9898853,73.1217843,PANVEL
CPR,25.7784105,84.7514507,CHHAPRA,CPR DURG SARNATH EXPRESS,15159,09-08-2018,07:40,00:30,DURG,21.2009417,81.3943241839,DURG
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,ANVT-SHC JSADHARAN EXP,15530,10-08-2018,01:00,01:15,SHC,26.0,86.75,SAHARSA JN
KIR,25.5433817,87.5690417,KATIHAR JN,CHAMPARAN HUMSAFAR EXP,15705,09-08-2018,11:00,05:20,DLI,37.3690819,97.36011,DELHI
SBC,13.06178495,77.6102415504,KSR BENGALURU,SBC-CAN EXPRESS,16511,09-08-2018,23:15,04:00,CAN,11.8762254,75.3738043,KANNUR
CPR,25.7784105,84.7514507,CHHAPRA,CPR-TATA EXP,18182,09-08-2018,13:45,01:10,TATA,22.8015194,86.2029579,TATANAGAR JN
FBD,27.5,79.5,FARRUKHABAD,CPA-CPR EXP,18192,09-08-2018,17:10,03:35,CPR,25.7784105,84.7514507,CHHAPRA
MFP,26.1182898,85.3857888,MUZAFFARPUR JN,AVADH EXPRESS,19040,09-08-2018,07:00,01:00,BDTS,19.0623832,72.8428252,BANDRA TERMINUS
BGP,25.2494829,86.9828131,BHAGALPUR,BGP-ANVT GARIB RATH,22405,09-08-2018,18:00,04:30,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
LTT,19.069143,72.8922731,LOKMANYATILAK,LTT-PURI S/F WEEKLY,22865,09-08-2018,04:00,03:45,PURI,19.8150134,85.8351734912,PURI
GAYA,24.7964355,85.0079563,GAYA JN,GAYA-KIUL PASS,53632,10-08-2018,00:00,03:05,KIUL,24.7814656,86.0694724,KIUL JN
NKE,27.102923,84.4646072,NARKATIAGANJ JN,NKE-MFP  PASSENGER,55214,10-08-2018,02:00,03:15,MFP,26.1182898,85.3857888,MUZAFFARPUR JN
KIR,25.5433817,87.5690417,KATIHAR JN,KIR-DBG PASS,55223,09-08-2018,16:00,03:45,DBG,26.1569653,85.8995119,DARBHANGA JN
PNBE,25.6093239,85.1235252,PATNA JN,KAMLA GANGA FAST PASS,55528,09-08-2018,16:40,01:10,JYG,26.5881,86.1399,JAYNAGAR
UBL,15.3518378,75.1379848,HUBLI JN,UBL-BZA  PASS,56502,10-08-2018,00:15,00:45,BZA,16.5087586,80.6185102,VIJAYAWADA JN
BJP,16.8269911,75.7175387,BIJAPUR,BJP-BMO PASS,57129,09-08-2018,18:55,00:25,BMO,17.529823,78.5155062,BOLARUM
BJP,16.8269911,75.7175387,BIJAPUR,BJP-SUR PASS,57133,09-08-2018,12:50,00:25,RC,16.083333,77.166667,RAICHUR
GKP,26.75845,83.3752175,GORAKHPUR,GKP-BNY-DMU,75005,09-08-2018,19:45,02:00,GD,27.25,82.0,GONDA JN
ABKP,23.1226343,83.1981886,AMBIKAPUR,ABKP-JBP EXP,11266,11-08-2018,07:15,01:00,JBP,23.1608938,79.9497702,JABALPUR
BDCR,17.6688019,80.8940083,BHADRACHALAM RD,BZA PASS,67246,11-08-2018,15:45,02:00,BZA,16.5087586,80.6185102,VIJAYAWADA JN
ABKP,23.1226343,83.1981886,AMBIKAPUR,ABKP-JBP EXP,11266,12-08-2018,07:15,01:00,JBP,23.1608938,79.9497702,JABALPUR
BDCR,17.6688019,80.8940083,BHADRACHALAM RD,BZA PASS,67246,12-08-2018,15:45,02:00,BZA,16.5087586,80.6185102,VIJAYAWADA JN
BJU,25.4676424,85.9904136,BARAUNI JN,BJU-SC EXAM SPECIAL,05213,10-08-2018,09:30,02:25,SC,17.4690889,78.5059176,SECUNDERABAD JN
CBE,11.0018115,76.9628425,COIMBATORE JN,LOKMANYA TT EXP,11014,10-08-2018,09:55,01:00,LTT,19.069143,72.8922731,LOKMANYATILAK
ABKP,23.1226343,83.1981886,AMBIKAPUR,ABKP-JBP EXP,11266,10-08-2018,07:15,01:00,JBP,23.1608938,79.9497702,JABALPUR
MYS,12.3051828,76.6553609,MYSORE JN,MYS-MAS SHATABDI EXP,12008,10-08-2018,14:28,00:13,MAS,13.081674,80.2755685,CHENNAI CENTRAL
HWH,22.5882216,88.323139,HOWRAH JN,HWH MUMBAI MAIL,12321,10-08-2018,22:45,00:45,CSMT,19.0543469,72.8703314308,C SHIVAJI MAHARAJ T
HWH,22.5882216,88.323139,HOWRAH JN,UPASANA EXPRESS,12327,10-08-2018,14:35,01:35,DDN,30.3255646,78.0436813,DEHRADUN
ALY,25.4394887,81.8498592,ALLAHABAD CITY,VIBHUTI EXPRESS,12334,10-08-2018,19:40,04:00,HWH,22.5882216,88.323139,HOWRAH JN
GKP,26.75845,83.3752175,GORAKHPUR,RAPTISAGAR EXPRESS,12511,10-08-2018,08:05,01:30,TVC,8.4869485,76.9525968,THIRUVANANTHAPURAM CENTRAL
PPTA,19.1302585,72.8252967553,PATLIPUTRA,PPTA LJN S F,12529,10-08-2018,17:00,01:10,LJN,26.8311093,80.9243976,LUCKNOWJN
LTT,19.069143,72.8922731,LOKMANYATILAK,LTT-GKP-SUPER-FAST,12542,10-08-2018,13:30,02:20,GKP,26.75845,83.3752175,GORAKHPUR
CNB,26.4547354,80.3506961,KANPUR CENTRAL,UDHYOGKARMI EXP,12944,10-08-2018,12:00,04:00,BL,20.5,73.083333,VALSAD
RXL,26.9833256,84.8523069,RAXAUL JN,MITHILA EXPRESS,13022,10-08-2018,11:15,01:15,HWH,22.5882216,88.323139,HOWRAH JN
BAKA,43.0915617,-1.36957934564,BANKA,BAKA- RJPB(T) INTERCITY,13241,10-08-2018,08:30,00:55,RJPB,12.9466371,77.6174963,RAJENDRANAGAR T
DNR,25.6358901,85.0474045,DANAPUR,JAN SADHARAN EXP,13257,10-08-2018,17:45,02:00,ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL
HW,29.9384473,78.1452985,HARIDWAR JN,HW ALD EXP,14116,10-08-2018,19:00,02:55,ALD,25.4381302,81.8338005,ALLAHABAD JN
BE,28.3523609,79.4096542,BAREILLY,BE - NBVJ EXP.,14321,10-08-2018,12:00,06:00,BHUJ,23.2472446,69.668339,BHUJ
GCT,25.58363,83.5681593,GHAZIPUR CITY,GCT-SVDK EXP,14611,10-08-2018,11:30,03:00,SVDK,32.9828033,74.9351643,SH MATA V DEVI KATRA
JYG,26.5881,86.1399,JAYNAGAR,SARYUYAMUNA EXP,14649,10-08-2018,08:15,01:00,ASR,31.6343083,74.8736788,AMRITSAR JN
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,ANVR-MAU-EXP,15026,10-08-2018,17:35,04:40,MAU,26.0468558,83.437242595,MAU JN
GKP,26.75845,83.3752175,GORAKHPUR,INTERCITY EXP,15103,10-08-2018,17:00,01:00,MUV,25.3001107,82.9648751,MANDUADIH
GKP,26.75845,83.3752175,GORAKHPUR,INTERCITY EXP,15106,10-08-2018,18:10,01:00,CPR,25.7784105,84.7514507,CHHAPRA
DBG,26.1569653,85.8995119,DARBHANGA JN,DBG-ASR JANNAYAK EXP,15211,10-08-2018,22:20,05:00,ASR,31.6343083,74.8736788,AMRITSAR JN
ANVT,28.6118176,77.2888291,ANAND VIHAR TERMINAL,POORBIYA EXP.,15280,10-08-2018,19:00,01:50,SHC,26.0,86.75,SAHARSA JN
JAT,32.7060401,74.8799925,JAMMU TAWI,JAMMU GHY EXPRES,15654,11-08-2018,02:15,03:30,GHY,26.1805978,91.753943,GUWAHATI
DLI,37.3690819,97.36011,DELHI,CHAMPARAN HUMSAFAR EXP,15706,10-08-2018,20:50,07:05,KIR,25.5433817,87.5690417,KATIHAR JN
TVC,8.4869485,76.9525968,THIRUVANANTHAPURAM CENTRAL,TVC-MDU AMRITHA EXPRESS,16343,10-08-2018,23:30,01:00,MDU,9.9261153,78.1140983,MADURAI JN
CAN,11.8762254,75.3738043,KANNUR,CAN-KAWR-SBC EXP,16518,11-08-2018,00:00,07:20,SBC,13.06178495,77.6102415504,KSR BENGALURU
KAWR,14.8120931,74.1319229,KARWAR,KAWR-MAQ-YPR EXPRESS,16524,10-08-2018,21:30,06:35,MAQ,12.8698101,74.8430082,MANGALORE
CPR,25.7784105,84.7514507,CHHAPRA,CPR-TATA EXP,18182,10-08-2018,16:00,03:25,TATA,22.8015194,86.2029579,TATANAGAR JN
MURI,47.2756613,8.3377829,MURI,JAT MURI SBP EXPRESS,18310,10-08-2018,14:00,05:50,SBP,21.4,83.883333,SAMBALPUR
PRNC,25.7953701,87.4751814,PURNIA COURT,PRNC-HTE KOSHI EXP,18625,10-08-2018,03:00,01:00,HTE,23.2991479,85.3234589,HATIA
HBJ,24.385837,91.4126358,HABIBGANJ,HBJ-JBP INTERCITY S.F,22187,10-08-2018,05:55,00:45,JBP,23.1608938,79.9497702,JABALPUR
